ClusterID,Coordinate_1,Coordinate_2,Coordinate_3,Coordinate_4,Coordinate_5,Coordinate_6,Coordinate_7,Coordinate_8,Coordinate_9,Coordinate_10
CLuster-3,59.8140,11.7813,54.6572,97.9190,-154.4360,-148.0263,-402.6614,-99.2145,153.9516,-140.0638
CLuster-3,56.0273,9.1871,54.4690,100.5103,-158.0591,-142.0423,-408.2601,-98.9316,150.2287,-143.8161
CLuster-3,55.5369,14.7551,51.1541,99.1909,-161.4242,-144.0367,-407.6594,-96.9068,148.9713,-142.6390
CLuster-3,51.3109,10.9348,53.1869,103.4628,-152.7234,-138.8096,-405.2153,-101.6095,151.5445,-137.4878
CLuster-3,55.9250,7.2390,51.5760,101.4927,-155.7002,-146.1914,-405.5133,-97.3447,153.7540,-138.4384
CLuster-3,58.6817,8.4655,54.8954,96.3435,-154.1163,-147.5918,-401.8586,-100.0324,152.8090,-141.0565
CLuster-3,57.3093,8.7270,55.6267,101.8822,-152.7729,-141.4387,-406.8812,-103.5783,154.4133,-141.3547
CLuster-3,53.0225,4.2478,52.8063,100.3606,-156.9020,-145.5800,-408.3426,-97.6647,150.8105,-144.0016
CLuster-3,57.7299,11.4670,50.5183,102.7198,-147.8450,-139.4356,-397.4629,-99.1109,157.6410,-133.8095
CLuster-3,52.9318,5.6147,53.9494,99.8700,-156.9027,-144.7678,-404.8872,-97.6343,147.9482,-142.2045
CLuster-3,54.2798,4.4550,50.0715,100.8119,-158.4339,-150.2318,-404.2311,-91.4720,153.4406,-139.6660
CLuster-3,54.3030,8.9043,56.0040,104.2109,-154.1925,-139.0072,-407.8406,-100.8564,151.5517,-141.6615
CLuster-3,55.4105,6.8671,49.8325,99.6166,-155.4832,-141.7101,-402.4149,-97.9632,147.7800,-141.5634
CLuster-3,56.3332,10.1480,54.4282,102.1195,-154.3091,-144.2048,-405.6858,-100.8497,154.6729,-136.9725
CLuster-3,57.7787,5.8844,55.9463,99.9304,-154.3590,-149.8041,-403.2195,-97.2984,153.4802,-138.1965
CLuster-3,54.2871,15.2581,52.7064,104.4466,-154.5091,-141.9674,-407.2573,-98.0761,153.2734,-138.6196
CLuster-3,55.6307,12.8480,54.4927,104.7856,-152.1387,-140.8381,-407.6044,-102.9891,155.4519,-135.8973
CLuster-3,61.2789,7.1718,56.1570,97.4045,-151.0812,-149.8922,-402.5940,-105.4793,155.8382,-137.8354
CLuster-3,58.5348,8.6578,57.4379,99.7462,-153.1796,-147.1215,-405.0340,-103.4521,154.2996,-136.8946
CLuster-3,53.4117,5.7181,52.3658,101.3690,-156.4438,-146.0876,-404.5825,-96.6001,151.7782,-137.2020
CLuster-3,53.4022,7.9120,54.2656,101.3000,-155.1403,-147.1029,-403.3586,-96.6059,153.3257,-135.3677
CLuster-3,60.4858,11.1967,55.4218,102.7585,-154.6102,-147.9841,-408.6008,-99.7209,158.3818,-138.1990
CLuster-3,54.8868,7.6494,53.2366,100.3547,-158.7319,-145.4103,-405.8228,-93.3027,151.2982,-144.4530
CLuster-3,53.4672,2.7566,54.3101,98.3129,-152.2770,-146.7145,-397.9128,-96.0177,150.0379,-136.9997
CLuster-3,55.8151,8.3753,55.6536,99.3877,-153.5697,-144.2535,-405.9833,-103.2253,153.4443,-140.1384
CLuster-3,57.9610,10.3420,52.0700,101.2608,-147.2624,-138.9825,-397.4062,-102.3880,154.3209,-135.6716
CLuster-3,57.7548,7.8065,59.4813,100.0388,-154.5900,-148.9482,-403.6917,-97.0257,153.3528,-138.2121
CLuster-3,55.1171,8.8772,51.0972,101.5081,-154.3544,-143.7298,-403.3993,-96.0460,151.9739,-138.6798
CLuster-3,55.9885,12.5696,52.8599,99.9058,-158.2557,-147.4569,-405.2536,-96.9973,151.2073,-138.5498
CLuster-3,51.7158,5.0510,55.9663,100.1434,-159.4219,-144.4606,-406.4516,-95.6235,148.2204,-142.3861
CLuster-3,55.8500,10.5593,50.6673,100.3988,-157.8042,-151.1124,-406.6363,-97.2188,152.9845,-136.3803
CLuster-3,58.5459,10.2052,55.9779,98.2737,-153.1225,-148.3894,-399.2775,-98.1265,155.7659,-134.3696
CLuster-3,57.8948,11.7500,50.9944,98.2203,-159.0438,-148.5225,-407.2546,-98.1299,151.7890,-142.7708
CLuster-3,53.3460,4.5582,56.3529,100.2148,-151.3316,-146.1294,-402.2039,-97.7753,154.6696,-138.4625
CLuster-3,54.0059,9.9448,52.7225,103.1912,-155.4691,-135.6521,-407.5153,-101.5430,149.9801,-143.0151
CLuster-3,61.1585,11.5123,52.4212,97.0004,-157.9276,-147.0954,-404.5847,-99.4326,149.8871,-142.2034
CLuster-3,57.9492,1.8964,56.7635,97.4022,-152.5601,-149.6643,-401.6542,-103.9033,148.3224,-138.4602
CLuster-3,56.3469,8.5234,54.7521,97.6225,-147.9659,-148.4102,-396.2031,-98.9453,156.3950,-131.7253
CLuster-3,56.5652,5.9722,52.3979,98.0763,-154.8372,-144.4074,-403.6942,-99.2126,149.5786,-144.8455
CLuster-3,55.0776,7.6065,57.0890,99.7392,-154.7178,-146.3982,-402.8786,-96.8722,150.6958,-138.8411
CLuster-3,54.9780,12.6437,52.1909,101.8844,-154.6734,-142.2011,-404.0744,-96.7094,153.0396,-139.2015
CLuster-3,55.4050,12.4529,50.4496,109.2823,-157.2181,-138.7038,-413.2137,-96.5076,156.1673,-140.8035
CLuster-3,59.2751,6.8253,55.3082,98.3536,-153.9308,-146.3409,-405.0076,-102.8870,150.2448,-140.4466
CLuster-3,56.2401,3.8744,54.7281,98.8336,-152.8113,-146.3053,-400.8988,-98.3082,153.0467,-138.7248
CLuster-3,54.0811,10.4760,52.5952,103.6804,-151.6180,-142.3292,-402.1275,-98.0823,155.8981,-132.5980
CLuster-3,55.9008,12.5917,54.4216,100.8598,-150.6583,-143.3182,-403.2813,-104.4395,155.7549,-133.5051
CLuster-3,55.8961,11.8240,52.8103,105.3912,-157.5221,-142.0658,-413.5911,-103.3126,153.3017,-140.7342
CLuster-3,50.6152,10.7972,53.6271,102.5304,-160.1538,-140.0591,-411.6089,-100.6589,144.8879,-143.2707
CLuster-3,59.4423,9.8265,58.9441,98.1153,-155.8252,-152.3910,-407.2670,-102.4193,154.8958,-136.7083
CLuster-3,57.0054,5.0703,52.5494,102.1510,-156.6344,-147.2766,-409.0402,-98.0834,152.9418,-142.4173
CLuster-3,55.2769,8.7866,55.0072,100.1628,-151.4618,-139.0260,-401.4306,-101.4892,149.4849,-140.1729
CLuster-3,59.8436,7.3906,55.2824,101.6898,-151.9833,-148.5881,-401.8287,-96.5343,158.2687,-134.9989
CLuster-3,56.7905,6.4881,51.4649,100.6732,-154.6931,-146.0079,-401.9839,-95.5197,152.8447,-139.9660
CLuster-3,57.2567,7.0223,53.9527,101.8635,-151.9190,-143.1273,-402.5948,-98.4230,153.4258,-139.4533
CLuster-3,54.6584,8.9413,49.4819,102.5513,-153.8610,-139.5677,-404.8034,-98.2517,152.1851,-142.4929
CLuster-3,57.3248,11.4395,55.0366,102.6830,-150.6126,-140.4255,-405.1655,-104.5730,154.4346,-137.0991
CLuster-3,53.9312,9.6048,54.9718,100.2037,-154.6752,-148.0453,-404.0424,-98.0122,152.3678,-136.5021
CLuster-3,58.3076,7.9888,52.0097,96.8051,-155.4121,-145.8298,-403.6092,-101.8143,149.0087,-143.2782
CLuster-3,55.5411,11.9362,51.2412,102.3882,-155.0816,-145.9731,-403.8434,-95.4982,155.1905,-137.5825
CLuster-3,55.4146,7.7887,54.4090,101.2986,-151.7049,-141.2268,-403.3442,-101.1551,152.9332,-140.4495
CLuster-3,61.5272,7.7825,50.7505,99.1323,-155.1393,-149.6407,-407.7381,-102.3531,154.7780,-142.8847
CLuster-3,57.1550,11.4042,47.0417,103.8641,-153.5545,-139.4405,-410.7560,-104.7894,155.1547,-141.7907
CLuster-3,50.7814,9.5152,51.5328,100.1754,-154.4864,-140.7406,-403.1898,-98.7779,148.4540,-139.2059
CLuster-3,56.1234,8.9993,53.6163,101.3412,-154.4517,-146.3913,-406.4432,-100.7515,152.6404,-138.0807
CLuster-3,55.5475,4.6114,53.3704,103.6072,-156.0274,-144.8899,-411.5562,-100.5172,153.0080,-142.6986
CLuster-3,56.6286,15.2489,48.4209,96.9834,-157.6649,-146.1549,-402.4645,-97.4273,151.0103,-139.5230
CLuster-3,53.6411,3.6927,52.0495,100.6052,-152.4578,-143.5168,-401.8650,-99.4050,150.1294,-137.2838
CLuster-3,56.5250,12.6644,54.2088,102.0392,-161.3809,-147.6359,-411.1611,-97.0070,152.5268,-139.6203
CLuster-3,56.5682,9.5487,53.8927,99.6203,-154.1232,-145.3401,-400.4374,-96.7983,150.0976,-137.9903
CLuster-3,55.1980,5.7401,57.2604,102.8730,-158.7567,-144.7906,-409.5811,-96.7385,149.0234,-143.8363
CLuster-3,54.3453,12.3673,53.7465,102.6754,-151.2729,-140.6516,-404.0556,-101.4411,155.9381,-136.1884
CLuster-3,56.5586,7.4083,52.8959,97.8230,-154.4835,-146.1520,-401.8818,-97.8687,151.2764,-140.3284
CLuster-3,57.7844,12.6950,50.7028,98.4339,-154.0577,-143.8453,-402.2848,-100.7487,152.1195,-138.1053
CLuster-3,55.0459,9.0239,46.7087,99.6666,-153.7246,-138.3980,-400.3882,-97.8726,147.2713,-142.2583
CLuster-3,52.5517,7.3683,45.5856,100.0419,-154.5279,-138.5319,-401.7045,-99.2712,148.0928,-141.1272
CLuster-3,54.7745,9.2510,54.4624,104.2692,-152.4797,-140.6911,-403.8347,-96.3035,154.8482,-137.6184
CLuster-3,57.2608,9.5622,54.2836,100.7051,-156.7580,-145.5915,-406.8653,-98.5439,152.3995,-140.7785
CLuster-3,56.6424,9.1185,50.8196,104.0252,-152.8014,-141.4460,-410.8902,-104.1594,157.1527,-141.4406
CLuster-3,50.9130,7.0807,56.7473,104.8033,-151.0689,-135.2362,-407.9092,-103.8763,151.7571,-141.7190
CLuster-3,51.9642,10.2140,55.2996,103.3343,-154.7405,-143.6571,-402.7695,-93.5051,151.4512,-135.5366
CLuster-3,56.6023,8.0283,49.3742,100.2525,-152.5904,-147.3111,-402.4023,-100.7555,154.1053,-135.8716
CLuster-3,56.1816,5.0686,52.4782,100.6500,-157.8441,-146.6564,-408.7320,-97.1691,152.5725,-144.5140
CLuster-3,60.2598,10.0301,53.7577,99.2732,-153.7866,-145.2346,-404.1548,-101.1948,155.0776,-138.9799
CLuster-3,59.1204,8.4821,48.8485,100.3741,-156.2923,-145.0662,-405.4479,-97.0329,152.6036,-142.9246
CLuster-3,53.9441,9.9666,53.0122,101.8758,-156.4506,-143.5051,-407.1887,-99.2847,149.9197,-140.2316
CLuster-3,55.5257,3.9252,51.7032,100.4520,-149.4140,-142.5634,-397.7217,-97.8931,151.8008,-138.2721
CLuster-3,55.6293,7.4700,53.5840,99.8061,-149.4538,-146.7636,-398.5640,-100.8304,151.5845,-133.9092
CLuster-3,52.8577,7.5323,49.0828,106.0778,-159.7447,-147.8515,-410.7902,-91.0249,150.7669,-140.2968
CLuster-3,55.6536,8.8569,56.0995,103.1108,-153.2896,-139.1078,-402.5960,-97.7473,153.2053,-137.8472
CLuster-3,58.8169,5.7327,51.1934,104.7717,-152.0715,-146.0001,-404.5360,-98.2702,157.0174,-134.7688
CLuster-3,53.7611,8.1799,54.0874,102.9848,-156.3505,-147.6929,-404.8995,-94.4850,151.9970,-136.7982
CLuster-3,57.3177,2.5012,57.4541,99.6262,-153.3664,-146.9387,-402.9336,-100.1440,149.5764,-139.6484
CLuster-3,54.4351,8.1089,55.3304,99.2608,-152.1686,-144.8129,-399.8602,-97.2467,152.1424,-137.2586
CLuster-3,55.5467,12.1983,51.3602,101.2283,-156.8937,-139.4463,-408.7731,-101.4035,151.2352,-143.8227
CLuster-3,60.5721,8.9912,53.6029,98.9635,-159.2891,-151.5986,-412.1104,-102.4946,155.2850,-142.1335
CLuster-3,52.0900,9.6613,49.2184,102.6724,-151.8175,-139.0164,-401.1912,-96.2901,151.6633,-137.9739
CLuster-3,52.6419,5.0076,54.3252,98.6562,-149.7638,-141.7540,-396.0400,-100.3649,145.2791,-135.1586
CLuster-3,52.3390,9.3002,53.7671,107.9279,-154.8111,-138.3061,-409.4569,-96.3244,154.4831,-139.7562
CLuster-3,61.5607,12.8808,53.4005,102.8778,-157.0017,-145.4364,-410.1409,-98.9431,159.4820,-141.6169
CLuster-3,55.1791,9.2952,51.8160,104.3350,-154.3353,-140.7118,-407.7146,-99.7514,153.7240,-139.6941
CLuster-3,59.8696,12.7879,55.8972,100.3258,-153.8619,-145.4794,-406.7345,-102.3691,156.1519,-138.6149
CLuster-3,55.0801,3.7951,54.3549,97.3869,-154.2006,-148.7706,-397.3738,-93.6031,147.9136,-138.5557
CLuster-3,58.7164,5.4472,51.7274,100.3671,-155.1191,-149.9638,-405.4979,-98.9636,152.5101,-139.3956
CLuster-3,59.8851,7.4344,56.4335,96.0714,-152.9733,-148.2974,-401.1459,-101.0681,153.8867,-139.9970
CLuster-3,54.5140,6.0147,57.3352,99.8309,-154.8005,-148.7278,-404.6728,-98.8927,152.7970,-137.3282
CLuster-3,56.9878,11.1633,51.2208,102.7117,-153.8512,-140.6646,-405.2840,-100.2229,153.3948,-139.9486
CLuster-3,60.0012,12.2489,53.9420,94.7779,-160.0518,-150.6847,-407.7087,-101.7510,151.8916,-143.6099
CLuster-3,59.2036,8.1594,54.7799,101.2757,-150.4828,-146.8063,-401.9165,-99.0712,154.8869,-137.0138
CLuster-3,58.8671,17.4025,52.4851,98.5205,-152.6962,-141.4964,-403.3813,-103.3141,154.4391,-138.9686
CLuster-3,53.6207,6.6373,54.3645,101.2770,-155.8499,-145.9958,-403.4418,-94.4766,152.7791,-139.1532
CLuster-3,55.5837,7.9866,56.1253,100.7619,-158.6640,-146.8427,-409.0044,-96.9942,152.0634,-140.9497
CLuster-3,57.6090,7.2742,52.4377,103.0608,-151.9628,-143.6253,-401.5565,-95.1061,157.0581,-138.5694
CLuster-3,58.1693,8.2796,54.1161,99.0706,-155.7487,-156.4256,-403.3682,-94.7307,156.0152,-135.0902
CLuster-3,52.5943,9.5834,57.8182,103.6383,-152.7906,-147.7279,-400.5468,-96.1100,152.4356,-128.3292
CLuster-3,53.1231,5.2964,49.2468,102.8821,-150.6280,-134.2702,-401.4050,-100.5079,151.1801,-140.9583
CLuster-3,56.3582,9.9315,58.4861,99.3356,-153.8476,-149.1584,-401.4713,-97.6110,153.8272,-136.3991
CLuster-3,53.5888,2.8688,55.2688,101.2963,-152.4676,-138.4897,-400.7772,-97.2105,149.7447,-141.1910
CLuster-3,59.9181,6.4835,53.5300,101.6155,-155.6008,-150.3598,-405.3989,-96.0360,155.5902,-137.7502
CLuster-3,57.8096,12.9006,52.0153,102.6698,-156.0829,-142.8421,-409.5686,-102.3511,153.6104,-140.0324
CLuster-3,56.0674,11.2800,53.5001,103.9842,-151.2047,-138.0874,-407.8984,-104.1674,156.1797,-139.6259
CLuster-3,51.5477,5.9757,53.6567,98.5419,-152.7227,-141.7879,-396.5738,-95.1523,147.7201,-138.2190
CLuster-3,62.2841,6.5493,54.7371,96.6647,-153.8665,-153.7356,-401.7078,-101.6158,154.9461,-135.6825
CLuster-3,55.7576,10.6630,55.9279,99.6945,-152.0290,-144.8475,-401.5002,-100.3578,153.7862,-134.4616
CLuster-3,53.3858,9.6361,55.0767,99.2975,-158.4330,-144.4269,-406.2779,-100.3232,147.6488,-139.8280
CLuster-3,54.8807,8.1608,54.8815,99.2077,-153.5494,-143.9906,-400.3218,-98.4093,149.6135,-136.8788
CLuster-3,52.8761,12.6202,52.3627,104.8746,-160.2825,-146.3917,-410.2143,-92.5736,154.5292,-135.8618
CLuster-3,51.6668,3.3223,54.2753,101.3954,-152.6232,-139.5693,-401.7211,-97.7822,149.7730,-140.8365
CLuster-3,55.9938,9.6083,51.5388,105.3038,-156.4545,-139.7898,-410.6061,-98.2478,152.3868,-142.3692
CLuster-3,58.3539,13.6849,49.3380,102.7254,-159.4046,-146.8883,-411.2401,-98.3634,153.8690,-141.1255
CLuster-3,57.1957,10.8373,50.6638,100.4297,-147.4270,-137.3261,-397.6077,-101.0568,156.5362,-136.2711
CLuster-3,59.2380,10.9311,54.6098,103.3448,-154.6073,-150.5323,-405.4226,-95.4285,159.7400,-134.4269
CLuster-3,50.6488,7.1100,54.7400,101.1363,-159.4900,-148.5129,-406.4460,-94.3077,149.2066,-138.8746
CLuster-3,55.9553,10.2318,54.2068,99.7183,-153.1302,-145.9225,-400.9387,-98.0508,153.0313,-135.6799
CLuster-3,59.2183,11.1934,53.2798,106.0754,-153.8115,-137.9433,-409.0308,-100.0415,154.3900,-141.0866
CLuster-3,59.0747,5.8356,54.6349,99.7995,-150.8027,-148.3538,-399.2159,-98.5309,155.2121,-136.1252
CLuster-3,51.9025,5.0197,56.4706,99.3247,-155.9048,-144.9514,-403.8900,-97.9888,146.8074,-140.8166
CLuster-3,54.5196,8.1515,49.3922,102.0770,-150.6767,-140.4652,-400.6925,-99.9816,152.8917,-136.3273
CLuster-3,59.4403,8.1403,56.9059,98.4576,-151.3701,-151.4550,-402.1349,-101.8828,153.8601,-134.0406
CLuster-3,58.4805,6.4891,53.0782,100.9441,-152.4308,-145.3286,-402.1541,-99.5008,151.7128,-138.6194
CLuster-3,53.3543,3.2561,54.7465,99.8389,-153.8974,-147.4343,-400.4816,-93.8879,151.6895,-140.0329
CLuster-3,57.7823,6.7806,49.2599,98.7182,-151.7797,-145.7180,-399.5918,-99.7257,152.4307,-137.3279
CLuster-3,58.7306,10.8323,52.8646,99.3223,-155.5210,-148.8071,-408.2849,-103.8262,154.5126,-138.2996
CLuster-3,54.7654,8.6241,52.4491,100.5043,-153.3756,-142.8732,-405.2776,-102.6072,149.9582,-141.4558
CLuster-3,53.2555,7.0608,53.0707,101.8026,-156.1719,-137.4031,-404.9816,-96.2495,147.3618,-144.9924
CLuster-3,60.5929,11.1284,51.4073,98.7437,-156.8167,-147.4840,-403.9454,-98.0412,154.3552,-140.8110
CLuster-3,55.1274,7.9415,49.1417,97.8002,-154.2232,-147.2243,-400.6445,-99.4124,148.2142,-136.5383
CLuster-3,54.0181,0.2609,56.8422,102.2893,-154.8103,-146.1634,-407.1711,-99.1201,150.1335,-141.2990
CLuster-3,59.9601,5.3943,55.4399,96.7417,-153.6734,-153.2220,-400.9060,-101.1912,152.5161,-135.1832
CLuster-3,52.8108,5.5386,49.9861,101.8054,-152.9532,-145.0611,-400.1670,-95.6754,151.1058,-135.7689
CLuster-3,59.3772,7.3636,53.5268,99.6247,-149.9873,-143.1377,-401.5683,-102.6161,155.9289,-139.0929
CLuster-3,58.4365,5.1967,56.5958,98.3393,-153.6154,-148.9574,-402.6038,-98.5335,152.9884,-140.2332
CLuster-3,57.2902,9.9284,52.4071,102.4753,-150.1420,-141.8968,-403.9557,-103.5262,153.3875,-135.2300
CLuster-3,53.4151,11.9538,54.2993,105.4719,-155.1444,-137.7533,-407.2985,-97.7516,152.8139,-140.2405
CLuster-3,54.2450,9.5597,48.0578,99.3644,-154.5275,-140.9602,-400.6847,-97.3285,148.2960,-141.0795
CLuster-3,58.2817,7.5070,59.4435,99.6785,-155.7456,-147.8482,-409.4945,-104.7857,153.8411,-141.0499
CLuster-3,52.2757,11.2230,56.9724,102.7460,-153.0972,-143.3631,-405.1061,-100.7360,151.5039,-134.3060
CLuster-3,57.2193,7.0813,50.8210,100.0125,-158.0145,-145.4953,-410.6131,-100.8353,149.0610,-145.9069
CLuster-3,56.8647,6.1142,57.9710,97.8721,-154.9942,-149.0081,-403.8108,-100.0400,150.3389,-139.2182
CLuster-3,53.8371,7.7715,53.0720,100.7249,-153.7146,-149.0369,-400.3763,-94.4336,153.3037,-134.5264
CLuster-3,54.5776,9.3441,50.6098,99.9183,-155.0664,-142.1583,-401.3717,-97.8966,148.2533,-138.8493
CLuster-3,53.5299,8.2931,48.9498,97.9869,-157.6488,-148.2927,-401.4618,-94.3259,149.9883,-139.0241
CLuster-3,57.5291,11.7856,56.2335,100.5343,-153.6726,-147.2847,-403.9509,-100.1166,154.0509,-135.3004
CLuster-3,57.9867,8.3528,56.9175,101.6087,-155.0331,-148.8888,-405.3774,-97.5029,155.0921,-137.9669
CLuster-3,53.8124,5.4426,58.4976,102.2719,-156.0229,-146.0947,-404.4463,-94.2644,151.4227,-138.8400
CLuster-3,55.1352,12.3299,56.0754,99.2920,-153.0029,-150.0572,-403.2161,-97.7628,154.2734,-135.8449
CLuster-3,57.6981,8.1603,55.0776,104.6504,-153.6183,-149.1233,-405.9796,-95.8650,157.5950,-134.9805
CLuster-3,51.9726,6.7120,55.2183,104.5602,-158.0309,-142.4572,-410.6696,-96.9731,151.1121,-141.3082
CLuster-3,53.5379,9.8413,52.9676,104.0522,-154.2544,-144.9458,-403.8478,-97.0582,152.7862,-133.0064
CLuster-3,54.3701,9.3214,56.1026,101.4779,-158.0569,-152.3262,-407.7818,-95.7283,151.7505,-136.5016
CLuster-3,53.1525,5.5307,51.8447,100.5804,-154.5518,-146.0336,-399.7194,-91.7791,152.5068,-137.9374
CLuster-3,55.3242,4.9546,54.3068,100.4126,-151.0198,-143.3101,-400.3446,-98.3436,153.5354,-138.3258
CLuster-3,54.7426,9.3856,54.9463,96.5943,-158.1525,-144.6240,-403.6917,-98.7394,148.7277,-141.3370
CLuster-3,55.0814,11.0587,53.2270,102.5929,-151.3345,-136.9677,-401.2610,-99.4948,152.4591,-137.3825
CLuster-3,54.8077,9.9364,54.8995,106.8530,-155.3769,-143.0082,-409.2343,-96.5616,155.8141,-137.2723
CLuster-3,56.0079,7.4494,51.7647,101.9946,-154.6609,-144.1304,-406.0198,-98.4700,152.5631,-141.4028
CLuster-3,53.0732,9.1091,55.0820,99.0319,-156.2216,-149.5630,-406.9438,-100.8516,151.6414,-136.1823
CLuster-3,54.0062,4.0673,53.9984,98.6004,-152.8945,-139.3739,-404.5496,-103.6387,149.4801,-145.8336
CLuster-3,54.7281,8.8980,55.0048,102.7621,-156.6960,-143.8169,-406.9657,-97.2725,150.9701,-139.7927
CLuster-3,53.9292,7.2158,55.3748,105.1430,-156.3908,-141.5756,-410.2788,-97.4477,152.8199,-141.0478
CLuster-3,60.6853,10.4578,57.0066,98.3262,-154.6489,-148.7518,-404.6671,-100.9360,156.1847,-139.4482
CLuster-3,57.7831,3.6023,51.2247,98.2500,-161.9665,-151.0457,-412.8798,-101.0782,148.9672,-146.0850
CLuster-3,53.8409,13.6921,55.6326,100.7580,-153.2201,-144.8321,-398.4301,-93.8364,152.4742,-133.2393
CLuster-3,54.0193,10.7427,46.8252,99.4301,-156.9040,-144.1876,-400.1866,-92.3482,150.0945,-138.5342
CLuster-3,59.5106,10.9968,51.8797,101.8612,-153.7621,-149.5240,-407.0691,-102.0011,156.6382,-134.8427
CLuster-3,54.4595,7.1541,59.5683,103.1916,-154.7872,-147.5593,-407.9926,-101.6890,152.6362,-135.3318
CLuster-3,57.3857,5.1476,52.3809,98.9286,-156.3374,-146.6304,-406.0724,-99.1521,150.0594,-142.8496
CLuster-3,54.9977,10.9060,51.9776,102.4068,-155.3631,-140.4710,-402.7870,-94.8505,152.7902,-139.0357
CLuster-3,55.1540,7.8962,53.6275,101.6750,-152.4839,-141.8845,-405.7621,-103.3256,152.0239,-137.8735
CLuster-3,52.5660,4.6104,53.5221,98.8729,-154.7686,-143.8257,-402.2110,-96.5757,147.0790,-141.9527
CLuster-3,56.7219,4.5711,51.7956,99.8459,-154.5295,-145.5855,-405.1121,-100.0324,150.7575,-142.7215
CLuster-3,57.7343,9.1789,53.3079,100.2652,-155.0975,-145.5576,-406.0337,-100.7678,154.5912,-140.5728
CLuster-3,59.5162,9.9876,52.2588,98.9463,-153.5667,-152.7172,-400.2563,-94.7999,156.7755,-134.3069
CLuster-3,58.4178,8.2855,56.4868,98.8947,-151.2693,-147.9638,-401.2999,-99.9924,155.6228,-136.8458
CLuster-3,51.1369,4.1979,55.7419,102.3667,-156.7299,-140.2974,-404.4844,-94.8673,146.0014,-141.5056
CLuster-3,55.3977,2.3458,53.4573,101.4317,-153.8078,-147.4020,-402.4154,-94.7302,152.3691,-138.2267
CLuster-3,57.9132,5.5496,57.4269,98.8795,-147.2619,-144.4561,-396.7800,-103.5317,153.3840,-134.9524
CLuster-3,53.9412,6.5351,54.0871,102.7715,-152.0443,-141.9791,-400.7059,-97.1359,151.2161,-136.4373
CLuster-3,59.2488,7.2275,58.4684,99.1888,-153.5040,-149.3395,-405.3044,-101.0453,154.2482,-138.3539
CLuster-3,60.4016,10.3485,49.7110,98.9870,-153.1339,-146.1257,-403.9209,-102.9164,156.3651,-139.0717
CLuster-3,56.6617,12.1120,51.1900,101.6460,-155.5855,-141.2808,-403.9753,-98.2135,150.6050,-138.5590
CLuster-3,55.2816,7.4944,54.5293,100.8381,-154.7148,-147.6738,-405.4656,-98.1125,153.4525,-138.5955
CLuster-3,53.2328,9.0674,53.8595,101.1077,-156.6262,-145.0753,-402.3002,-93.7303,149.0737,-136.9821
CLuster-3,58.8488,10.8251,52.0706,101.1462,-163.8107,-149.5118,-416.2929,-99.5938,152.2404,-144.6206
CLuster-3,58.5311,12.6492,51.3944,100.0633,-157.4142,-146.9750,-400.2771,-92.1347,151.5548,-136.3634
CLuster-3,61.5719,6.4460,57.1552,98.8074,-157.9288,-152.5002,-409.9765,-102.0375,150.2377,-142.7271
CLuster-3,60.7804,9.1478,50.1095,100.1207,-154.7397,-148.8824,-405.4488,-100.9703,155.2077,-137.9757
CLuster-3,58.3485,9.3732,56.0733,97.4126,-149.3326,-145.2324,-396.5700,-101.4025,154.2550,-134.8356
CLuster-3,56.8979,7.6919,53.8580,102.2061,-153.4608,-144.2770,-404.0543,-99.7630,153.6111,-136.1127
CLuster-3,56.3669,8.6714,60.0901,96.6487,-154.5263,-149.7634,-401.1014,-98.5921,150.2471,-139.0757
CLuster-3,56.4928,9.1649,53.9002,100.4557,-151.0296,-144.0244,-402.8964,-102.5852,153.8737,-136.8675
CLuster-3,52.9651,11.0712,57.4104,107.7128,-155.1754,-140.3308,-408.8078,-95.1388,157.0487,-137.5503
CLuster-3,57.5994,9.2130,53.4095,99.6350,-157.1433,-149.0288,-402.2391,-93.6112,152.4650,-137.9353
CLuster-3,53.9025,7.2924,56.1344,104.2017,-154.8486,-145.4633,-407.1292,-97.2429,153.5348,-136.8222
CLuster-3,57.7153,8.5327,55.7744,100.2069,-157.2354,-151.3684,-405.5975,-95.5431,154.8693,-137.5930
CLuster-3,51.3951,0.9774,55.2545,98.6616,-150.2487,-142.4742,-394.3514,-94.4015,146.4388,-137.3380
CLuster-3,53.0576,5.8792,54.0914,102.7544,-151.0190,-140.8872,-404.3333,-100.7723,152.9978,-138.6753
CLuster-3,57.0978,11.3399,55.6637,104.5527,-155.0508,-141.6602,-409.1876,-99.8051,156.5259,-139.3321
CLuster-3,51.1072,9.7071,47.4719,101.6161,-152.4735,-136.5561,-397.5731,-94.6165,151.4273,-139.2923
CLuster-3,54.8695,8.8343,55.3409,103.6982,-155.8285,-147.8024,-408.1618,-100.2923,152.6116,-135.7869
CLuster-3,59.3236,10.0420,55.0845,100.3386,-158.3726,-150.3708,-410.1824,-101.2040,153.0642,-140.9596
CLuster-3,57.9108,5.8978,52.6432,101.4312,-155.4160,-148.3854,-404.2168,-95.8733,153.5649,-139.1489
CLuster-3,57.5837,9.8702,55.3967,101.2813,-161.9354,-149.4753,-411.6102,-95.4068,149.9780,-142.2414
CLuster-3,57.4020,1.9496,55.5243,101.5905,-150.0981,-150.2600,-400.5081,-98.2867,157.0200,-133.9306
CLuster-3,55.8138,12.7818,52.6180,100.1119,-155.8404,-146.4695,-404.4846,-97.4130,152.7641,-137.9381
